uid,title,developer,ratings,avgrating,oldest_rating,category.1,category.2,invocation,privacy_policy,tos,dynamic,guidance,flashbriefing,smarthome,price,permission.Device_Address,permission.Alexa_Notifications,permission.Amazon_Pay,permission.Device_Country_and_Postal_Code,permission.Reminders,permission.Lists_Read_Access,permission.Lists_Write_Access,permission.Location_Services,permission.Email_Address,permission.First_Name,permission.Full_Name,permission.Mobile_Number,example.1,example.2,example.3,details
B07BQD3PML,RATP,RATP,194,3 sur 5,2018,Tourisme et voyages,Transports en commun,":
        r. a. t. p.",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,« Alexa demande à RATP comment ça roule sur la ligne 4 ? »,« Alexa demande à RATP quel est l'état du trafic aujourd'hui ? »,« Alexa demande à RATP si le metro 13 fonctionne ce matin ? »,Demandez à la RATP l'état du trafic sur le réseau ferré en Ile de France.
B07ZP1M48M,Woop Woop,Pierrick VAN LOO,0,,-1,Jeux et culture générale,Jeux,":
        woop woop",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre woop woop »",« woop woop »,"« Alexa, ouvre mon prénom »",Dites woop woop pour demander à Alexa de chanter le refrain de Woop Woop
B07BGBNZZ7,AMCOL,ISQUARECUBE,1,5 sur 5,2018,Météo,,,https://www.amcol.fr/mentions-legales/,https://www.amcol.fr/mentions-legales/,True,False,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »","« Alexa, quel est mon flash quotidien ? »","Retrouver la météo, vent, rafale, en directe du terrain d'aéromodélisme de l'AMCOL dans l'ouest Lyonnais."
B07ZF1YWBC,Le rire de Joker (Unofficial),Mauro De Vito,5,"2,2 sur 5",2019,Jeux et culture générale,Quiz et culture générale,":
        rire de joker",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre Rire de Joker »","« Alexa, ouvre citation de Perceval »","« Alexa, lance citations de harry potter »","Grâce à cette skill, vous pourrez écouter le rire de Joker, le personnage troublant et intriguant du chef-d'œuvre interprété par Joaquin Phoenix.Acclamé par les critiques et au sommet du classement du box-office.Découvrez le rire de Joker, un rire déchirant et étouffant, inquiétant et paradoxal."
B07NW8GZPV,Amour pour toujours,DJ,155,"3,6 sur 5",-1,Jeux et culture générale,Quiz et culture générale,":
        amour pour toujours",,,True,True,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre amour pour toujours »","« Alexa, ouvre amour pour toujours et parle-moi de l'amour »","« Alexa, demande à amour pour toujours comment j’aime »","C'est pour l'amour. Il s'agit d'une collection de citations d'amour intéressantes rédigées par diverses personnalités célèbres du monde, adressées à de charmantes personnes du monde entier. Il va certainement divertir vous et vos amis.L'amour procure à jamais l'amour pour que vous et toute la famille puissiez en profiter et vous garantit de faire de vous une personne charmante avec un doux sourire.Pour commencer, dites simplement ""Alexa, lance amour pour toujours"" ou ""Alexa, ouvre amour pour toujours"" pour obtenir une anecdote.À tout moment, vous pouvez arrêter en disant ""Alexa, stop """
B07MLRWF7M,poète du Turfu,Getasound,3,"3,3 sur 5",2019,Enseignement et éducation,,":
        poète du turfu",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, lance poète du turfu »","« Alexa, démarre poète du turfu »","« Alexa, ouvre poète du turfu »","Cette skill te donne une citation de rappeur ! A chaque fois que tu lances la skill, Alexa te donne une nouvelle citation."
B07KWDW26Q,Nouveautés récentes sur iTunes FR Non Officiel,VoiceSkillsInc,0,,-1,Actualités,,,,,True,True,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »",,"Restez au courant des ventes et des téléchargements les plus populaires d'Apple avec Le Top 10 des dernières sorties en France, de iTunes Music.Mis à jour automatiquement tous les jours - de sorte que vous aurez toujours les informations actuelles. Tout ce que vous avez à faire est d’ajouter cette skill à votre Flash Briefing.Si vous trouvez cette skill utile, donnez-nous une évaluation 5 étoiles."
B07Q2DHK1S,Sons de véhicules,Patalys,12,"3,3 sur 5",2019,Enfants,Jeux,":
        son de véhicule",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, lance son de véhicule »","« Alexa, ouvre son de véhicule »","« Alexa, démarre son de véhicule »","Jouez et reconnaissez les sons de véhicules. Après chaque son, donnez votre réponse. Si la réponse est bonne, un autre son sera joué. Si la réponse est mauvaise, je vous donne la bonne réponse et un autre son est joué.Allez vroom c'est parti."
B07Z9JGPFS,Toute l’actu d’Europe 1,Lagardère Active,0,,-1,Actualités,,,https://www.europe1.fr/mentions-legales,https://www.europe1.fr/mentions-legales,True,True,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »","« Alexa, quel est mon flash quotidien ? »","Actus, culture, médias, innovation, histoires... retrouvez en exclusivité le stream d'Europe 1, actualisé tous les jours de la semaine."
B07LB4XY12,Mon classement badminton,gallagan,2,"2,7 sur 5",2018,Sport,Actualités,":
        mon classement badminton",https://voiceapi.ga/gallagan/policy-skills.html,https://voiceapi.ga/gallagan/using-skills.html,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre Mon classement badminton »",,,"Enregistrez votre numéro de licence de badminton lors du premier lancement de la skill « mon classement badminton » pour connaître vos classements mis à jour tous les jeudis par la Fédération Française de Badminton. Lors des lancements suivants, vous obtiendrez directement vos derniers classements. N’hésitez pas à noter et commenter la skill depuis l’application mobile pour nous encourager à faire évoluer « mon classement badminton »."
B07ZTT8L22,CNRS,Check414,0,,-1,Actualités,,,https://lejournal.cnrs.fr/donnees-personnelles-rgpd,https://lejournal.cnrs.fr/charte-dutilisation,True,False,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »","« Alexa, quel est mon flash quotidien ? »","CNRS Le journal est un site d’information scientifique destiné au grand public. Son but : décrypter et contextualiser les résultats de la recherche, pour donner du sens à la science."
B07THRNCCC,Jardin public: Son Relaxant,ixartz,1,5 sur 5,2019,"Musique, radio et audio",Accessoires,":
        jardin public",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre Jardin public »","« Alexa, démarre Jardin public »","« Alexa, lance Jardin public »","Jardin public vous offre un son relaxant. C'est le son parfait quand vous avez envie de changer d'atmosphère.Comment utiliser la skill ""Jardin public: Son d'Ambiance"" ?Vous pouvez dire:- ""Alexa, ouvre Jardin public""- ""Alexa, démarre Jardin public""- ""Alexa, joue Jardin public""Elle va jouer le son indéfiniment jusqu'à ce que vous disiez ""Alexa, stop"".Comment nous aider ?Vos commentaires sont extrêmement importants et nous montre votre soutien. Si vous aimez la skill, n'hésitez pas à nous laisser un commentaire. Vos commentaires nous encouragent à continuer à développer plus de skills.Voulez-vous écouter plus de sons ?Vous pouvez lancer d'autres skills par le même créateur à la place :- Alexa, joue Vagues à la plage- Alexa, joue Chant d'Oiseaux- Alexa, joue Feux De Camp- Alexa, joue Gouttes d'Eau Dans La Grotte- Alexa, joue Oiseaux Tropicaux- Alexa, joue Musique d'Etude- Alexa, joue Carnaval Tribale- Alexa, joue Jardin public- Alexa, joue Zen Spa- Alexa, joue Musique de Concentration- Alexa, joue Cui-cui Du Matin- Alexa, joue Oiseaux Qui Chantent- Alexa, joue Zen Méditation- Alexa, joue Piano Relaxant- Alexa, joue Musique Anti-Stress"
B07KWD6YLC,Hot Tracks d'Apple Music CA Non Officiel,VoiceSkillsInc,0,,-1,Actualités,,,,,True,True,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »",,"Restez au courant des ventes et des téléchargements les plus populaires d'Apple avec Le Top 10 des meilleurs morceaux en Canada, d'Apple Music.Mis à jour automatiquement tous les jours - de sorte que vous aurez toujours les informations actuelles. Tout ce que vous avez à faire est d’ajouter cette skill à votre Flash Briefing.Si vous trouvez cette skill utile, donnez-nous une évaluation 5 étoiles."
B07RX8WLGG,Registre de Glycémie,miplaneta.com,0,,-1,Santé et bien-être,,":
        registre de glycémie",http://skills.appsnumeric.net/policies/alexa_policies_fr.html,,True,True,False,False,Free,False,False,False,False,False,False,False,False,True,False,False,False,"« Alexa, ouvre Registre de Glycémie »","« Alexa, demande à Combien de calories combien de calories dans ...
     »","« Alexa, ouvre hits radio »","Le diabète se caractérise par une hyperglycémie chronique, c’est-à-dire un excès de sucre dans le sang et donc un taux de glucose (glycémie) trop élevé. Il est important de la maintenir à un niveau normal pour éviter les complications. La mesure de la glycémie à domicile est prescrite pour contrôler l’efficacité du traitement. Avec cette skill vous pouvez enregistrer vos valeurs de glycémie, et envoyer les valeurs par email pour les imprimer et les amener chez votre médecin.Afin d'envoyer les valeurs par email, nous devons accéder aux informations de votre adresse électronique. Veuillez activer les autorisations sur l'application Alexa.Si nous vous envoyons les valeurs par email, vous recevrez également un lien et un code afin que vous accédiez à notre Web et consultiez tous les enregistrements."
B081B215TG,Velin Calais,Nicolas Wallet,1,5 sur 5,-1,Tourisme et voyages,Transports en commun,":
        velin calais",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, demande à Velin Calais combien de vélos sont disponibles à Richelieu »",,,Permet de vérifier la disponibilité des stations Vél'in de Calais.
B079JY3CF3,Voix Express,lexpress,2,"4,5 sur 5",2018,Actualités,,":
        l' express",,,True,True,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, lance L’Express »","« Alexa, demande à L’Express le dernier entretien »","« Alexa, quel est mon flash quotidien ? »","Toute l’année, les journalistes de la rédaction de L’Express parcourent la France et le monde. Ils enquêtent, décryptent, révèlent, au fil d’articles que vous pouvez lire sur notre appli, notre site ou dans notre journal. Qu’y a-t-il  derrière ce travail de l’ombre ? Qui sont ces gens que nos journalistes rencontrent, qu’est-ce qui les fait agir et qu’est-ce que leurs histoires disent de notre pays, de la société ou de notre planète ? Chaque jour, Eric Mettout s’entretient avec un journaliste sur une enquête ou un article qu’il a écrit et vous en dévoile les coulisses dans un podcast d’une dizaine de minutes. Vous avez besoin d’aide pour utiliser notre skill ou vous voulez simplement nous donner votre avis ? Nous vous invitons à nous écrire à alexa@lexpress.fr. Nous nous ferons un plaisir de vous répondre."
B07YTRMNL1,Phrases philosophiques,Matteo Ciannavei,3,"3,5 sur 5",-1,Enseignement et éducation,,":
        phrases philosophiques",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, demande à phrases philosophiques la citation du jour »","« Alexa, demande à phrases philosophiques une phrase au hasard »","« Alexa, demande à phrases philosophiques une citation de Socrate »","Êtes-vous un fan de philosophie et de citations? Alors cette skill est pour vous!Grâce à ""Phrases philosophiques"", vous pouvez avoir:- Une citation différente chaque jour, relative aux grands philosophes de l'âge classique ou aux philosophes modernes- Une citation au hasard parmi ceux de nos archives- Une citation aléatoire d'un auteur spécifiqueDe plus, si vous voulez avoir les citations de ""Phrases philosophiques"" toujours à portée de main, vous pouvez télécharger l'application homonyme sur votre smartphone!"
B07ZNX13KQ,Citation du jour par thème,anouira,1,3 sur 5,-1,Lifestyle,Développement personnel,":
        citation du jour",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, lance citation du jour »",« Nouvelle citation du jour amour »,« Ma citation pensée »,"La Skill ""Citation du jour par thème"" vous propose chaque jour une citation par thème. Avec plus de 200 thèmes et des milliers des auteures enregistrés on vous donne une motivation, une pensée positive ou simplement une découverte.Un exemple des thèmes : Ambition, Amitié, Amour, Humour, Pensée, Volonté, ... Si la Skill ne comprend pas votre demande, reformulez le thème!"
B07WRS58M1,Poersmart,浙江蓝联科技股份有限公司,0,,2019,Maison connectée,,,https://cdn.poersmart.com/privacypolicy.txt,,True,True,False,True,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, règle le thermostat sur 20 degrés. »","« Alexa, mets le thermostat en mode automatique. »",,"Après avoir lié votre compte Poer, vous pouvez interagir avec Alexa pour connaître la température de votre appareil et d'autres données, et contrôler l'appareil par la voix.Tout d'abord, comment connecter l'équipement Poer1. Téléchargez l'application ""PoerSmart"" sur l'App Store, le Google Play Store ou via le code QR figurant sur le pack d'analyse.2. Ouvrez l'application et cliquez sur le bouton d'enregistrement pour terminer l'enregistrement de l'utilisateur.3. Connectez-vous à l'application. Connectez le téléphone au WIFI, cliquez sur le bouton ""Ajouter un appareil"" sur la page d'accueil, entrez dans le menu Ajouter un appareil, puis sélectionnez ""Ajouter une passerelle"" et complétez l'ajout en fonction des invites de l'interface.5. Ensuite, cliquez à nouveau sur le bouton ""Ajouter un appareil"", ajoutez un thermostat, une vanne de régulation de température, une vanne de gaz et tout autre équipement, puis ajoutez-le en fonction de l'invite APP.Deuxièmement, ajoutez le chauffage intelligent Poer sur Alexa1. Ouvrez la page des skills sous l’application compagnon Alexa et recherchez la skill Poersmart;2. Ajoutez la skill Poersmart et cliquez sur ""Activer"";3. Saisissez l'adresse e-mail et le mot de passe enregistrés sur l'application PoerSmart sur la page d'autorisation du compte pour terminer l'autorisation.4. Une fois autorisé, vous pouvez parler à Alexa et controller votre appareils.Si vous rencontrez des problèmes avec le processus ci-dessus, veuillez contacter: support@poersmart.com"
B07SB4JVWV,La boule de cristal,miplaneta.com,9,"2,8 sur 5",2020,Jeux et culture générale,Jeux,":
        boule de cristal",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre boule de cristal »",« Alexa lance Quizz Juste Prix »,"« Alexa, ouvre boule magique »","Réfléchissez bien à votre question, elle doit être de manière à ce que la réponse soit affirmative ou négative, et la boule magique vous répond en direct."
B07CWRJQ77,Les Numériques,Neweb,46,"3,6 sur 5",2018,Actualités,,":
        les numériques",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre les Numériques »","« Alexa, ouvre les Numériques et dis-moi quel est le meilleur smartphone »","« Alexa, ouvre les Numériques et dis-moi quel est le meilleur rapport qualité...
     »","Près de 1500 produits High Tech et maison sont testés chaque année dans le laboratoire des Numériques. Pour vous aider dans vos recherches, nos journalistes ont sélectionné pour vous les meilleurs produits suite aux tests effectués dans notre laboratoire.Trois critères sont retenus pour qu'un produit parvienne dans notre sélection : ""petit budget"", ""rapport qualité / prix"" ou, pour les meilleurs, le ""Choix de la rédaction"".C'est une sélection efficace et condensée que nous vous proposons pour aller à l'essentiel et trouver le produit qui vous correspond.A la suite de chaque recommandation, nous pouvons, si vous le souhaitez vous lire la conclusion du test de l'appareil.Et pour plus d'informations, le site Les Numériques est également à votre disposition pour lire les tests complets et accéder à la totalité des produits évalués depuis 2004."
B07PNJVG3X,Stereochic,Alexandre KORSONSKY,5,4 sur 5,2019,"Musique, radio et audio",Services de diffusion en continu,":
        stereochic",,,True,True,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre Stereochic »","« Alexa, ouvre Radio PLENITUDE »","« Alexa, joue DIGITAL 2 HD »",Permet d'écouter la radio stereochic.fr grâce a Alexa
B07GB6DM4R,Fortnite astuces,Xav,167,"4,3 sur 5",2018,Jeux et culture générale,Quiz et culture générale,":
        fortnite astuces",,,True,True,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre Fortnite astuces »","« Alexa, lance Fortnite astuces »","« Alexa, démarre Fortnite astuces »","Fortnite astuces est une skill pour vous aider à progresser et devenir Top 1 dans Fortnite.Plus de 70 astuces sont disponibles pour les joueurs consoles et PC.Vous pouvez dire :""Alexa, ouvre Fortnite astuces """"Alexa, lance Fortnite astuces""""Alexa, démarre Fortnite astuces""S'il vous plaît laissez un commentaire 5 étoiles si vous aimez cette skill, tout commentaire productif est le bienvenue, merci pour votre soutien."
B07K3RMK6V,iHaper Home,iHaper,0,,2019,Maison connectée,,,http://www.ihaper.com/activities-det/5.html,http://www.ihaper.com/activities-det/6.html,True,True,False,True,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, allume la lumière de la chambre »","« Alexa, éteins la lumière de la chambre »","« Alexa, règle le plafonnier à 60 pourcents »","iHaper vous offre une expérience complète pour le contrôle vocal de votre maison intelligente. Grâce à la skill iHaper Home pour Alexa, vous pouvez contrôler une large gamme d’appareils intelligents d’iHaper, tels que les interrupteurs d’éclairage, les variateurs de lumière, les ampoules, les prises de courant, les réglettes lumineuses, le thermostat, etc. Activez simplement la skill iHaper Home dans votre application Alexa et associez Alexa avec vos comptes iHaper. Recherchez ensuite vos appareils intelligents iHaper."
B081NMPKMV,Citations de Gandhi,Martial BLOT,0,,-1,Jeux et culture générale,Quiz et culture générale,":
        esprit gandhi",https://creator.voiceflow.com/creator/privacy_policy?name=Martial%20BLOT&skill=My%20First%20Project,https://creator.voiceflow.com/creator/terms?name=Martial%20BLOT&skill=My%20First%20Project,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre esprit Gandhi »","« Alexa, démarre esprit Gandhi »","« Alexa, lance esprit Gandhi »","Retrouvez les plus belles citations de Gandhi, ce maître penseur humaniste figure emblématique de tolérance et de non-violence.Inspirez vous de ses déclarations criantes de vérité."
B07MZX1R15,Actu sport,AudreyP,2,"3,4 sur 5",2019,Sport,Actualités,,,,True,False,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »","« Alexa, quel est mon flash quotidien ? »",Retrouvez toute l'actualité sportive en France et à l'international
B07MW3TC6X,Pipotor 4.0,Santy,11,"3,2 sur 5",2019,Fantaisie et humour,,":
        pipotor quatre point zéro",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre Pipotor quatre point zéro »","« Alexa, demande à Pipotor quatre point zéro une phrase pipeau »","« Alexa, ouvre Pipotor quatre point zéro et donne-moi une phrase »","Pipotor, quatre point zéro, peut t'aider à préparer une réunion, à finaliser des slides ou un compte-rendu de dernière minute, en te fournissant du texte pipeau plein de mots tendance. Ces phrases compliquées semblent intelligentes tout en restant creuses à la fois..."
B0822WF1ZC,aboiements du jour,Sis,3,2 sur 5,-1,Lifestyle,Animaux,":
        aboiements du jour",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, lance aboiements du jour »","« Alexa, lance cocorico du jour »",« Alexa lance sois mon cochon »,La skill lance une série d'aboiements de chien. Le dernier ressemblant au hurlement d'un loup
B07FXQ3GWS,Devinettes des animaux,Jocelyn Kerbourc'h,229,"3,5 sur 5",2018,Enfants,Jeux,":
        devinettes sonores des animaux",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, démarre devinettes des animaux »","« Alexa, lance devinettes des animaux »","« Alexa, lance KiD QUIZ »","Devinettes des animaux est un jeu pour les enfants où ils doivent identifier les cris d’animauxAlexa leur proposera d’identifier plus 100 cris différents de la vache au singe en passant par l’éléphantConseils et Fonctionnement– Une fois la Skill activée, il faut à activer les skills pour enfant dans votre application Alexa.– Dites simplement « Alexa, démarre devinettes des animaux ».– Alexa vous donnera le score à la fin de chaque question.– Tenté de battre votre record à chaque partie, Alexa vous annonce quand score a été battu !. – bloqué ? n’hésitez pas à demander de l’aide à Alexa elle donnera un indice.- Vous avez un echo spot Alexa peu vous donner un indice visuel.– Si vous souhaitez stopper le quiz. Dites : « Stop ».Une remarque ? Envoyez-nous un email hello@midnightlab.frN’hésitez pas à nous laisser un commentaireBon Jeu"
B081VWNXCG,News test motomag,Lafontaine,0,,-1,Actualités,,,,,True,False,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »","« Alexa, quel est mon flash quotidien ? »","Obtenez les infos sur les derniers test de motos faits par motomag, nouveautés et essais motos et scooters."
B07K9JH57F,Jeu de Antonymes,DJ,0,,-1,Jeux et culture générale,Quiz et culture générale,":
        jeu des antonymes",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, lance jeu des antonymes »",« Alexa demande à jeu des antonymes de jouer au jeu antonymes »,"« Alexa, ouvre jeu des antonymes et demande-moi des antonymes »","Bonjour les amis!cette skill vous aide à en savoir plus sur Antonymes sur les appareils Alexa.  Dans ce jeu-questionnaire, vous posez 5 questions sur les antonymes du mot français et vous devez donner une réponse à travers quatre options.Cela vous aidera à renforcer votre langue française et à pouvoir apprendre Antonymes avec vos appareils Alexa.Si vous aimez cette skill, merci de revoir et de dire ce que nous faisons pour la rendre meilleure.Merci"
B07JFSPV73,Contrôle vocal Philips Smart TV,Philips Television,25,"3,2 sur 5",2019,Maison connectée,,,https://www.tpvision.com/policy/alexa-french.pdf,http://www.tpvision.com/policy/Smart_TV_Terms_of_Use.pdf,True,True,False,True,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, Chaîne suivante sur le téléviseur du salon. »","« Alexa, Allume le téléviseur du salon. »","« Alexa, baisse le volume. »","Pour utiliser cette skill, vous devez d'abord configurer le service client Alexa sur votre Philips Smart TV. Commencez la configuration en lançant l'application « Amazon Alexa » à partir de l'écran d'accueil de votre téléviseur. Suivez les instructions et les étapes suivantes :- Sélectionnez un nom pour votre Smart TV afin qu'Alexa le reconnaisse.- Sélectionnez un compte Google et connectez-vous.- Revenez à cette skill dans l'application Alexa sur votre téléphone pour l'activer, coupler les comptes et lancer la détection de vos appareils. - Retournez à votre téléviseur pour terminer la configuration. 1. MODÈLES PRIS EN CHARGELes modèles Philips Smart TV qui prennent en charge cette skill proposent l'application client « Amazon Alexa » sur l'écran d'accueil. Vous n'avez pas besoin d'installer manuellement cette application sur votre téléviseur, elle sera automatiquement disponible sur les téléviseurs pris en charge. Assurez-vous que votre téléviseur est connecté à Internet et qu'il dispose de la dernière version du logiciel. Si l'application n'est pas disponible sur l'écran d'accueil, il est possible que votre téléviseur ne prenne pas encore en charge cette fonctionnalité.2. NOM DU TÉLÉVISEURUtilisez le nom du téléviseur pour indiquer à Alexa quel appareil contrôler. Sélectionnez un nom unique pour chaque téléviseur que vous avez configuré. Par exemple : « téléviseur », « téléviseur du salon », « téléviseur de la salle médias », etc.3. CONTRÔLE VOCALVous n'avez pas besoin d'utiliser le nom du téléviseur chaque fois que vous parlez à Alexa. La première fois que vous demandez à Alexa de contrôler votre Philips Smart TV en utilisant le nom du téléviseur, Alexa pensera que toutes les commandes applicables doivent contrôler le même téléviseur pendant un certain temps. Si vous ne souhaitez plus contrôler votre téléviseur, il suffit de demander à Alexa de faire une activité spécifique Alexa. Par exemple, demandez-lui de jouer une chanson.Vous pouvez utiliser les commandes vocales d'Amazon Alexa suivantes pour contrôler votre Smart TV :ACTIVER/DÉSACTIVER LE TÉLÉVISEUR (voir remarque ci-dessous)""Alexa, Allume le téléviseur du salon.""""Alexa, éteins la télé.""REMARQUE : La mise sous/hors tension du téléviseur ne fonctionne que si le réglage de mise sous/hors tension d'Alexa est activé sur le téléviseur via l'application Amazon Alexa.CHANGER DE CHAÎNE""Alexa, Chaîne suivante sur le téléviseur du salon.""""Alexa,  Mets la chaîne 10 sur la télé.""""Alexa, Précédente chaîne sur le téléviseur du salon.""RÉGLER LE VOLUME""Alexa, Mets le son sur 50 sur la télé.""""Alexa, baisse le son.""""Alexa, Monte le volume sur le téléviseur du salon.""ACTIVER OU DÉSACTIVER LE SON""Alexa, Coupe le son du téléviseur du salon.""""Alexa, Remets le son.""MODIFIER LA SOURCE D'ENTRÉE""Alexa, Change le port d'entrée sur HDMI 1 sur la télé.""CONTRÔLER LA LECTURE""Alexa, Mets lecture sur la télé.""""Alexa, Pause la télé.""""Alexa, Reviens en arrière.""""Alexa, Mets en avance rapide le téléviseur du salon.""CONTRÔLER AMBILIGHT""Alexa, active Ambilight sur le téléviseur du salon""""Alexa, éteins Ambilight sur le téléviseur du salon""""Alexa, active Ambilight vidéo sur le téléviseur du salon""""Alexa, active Ambilight audio sur le téléviseur du salon""""Alexa, active Ambilight couleur sur le téléviseur du salon""LANGUES PRISES EN CHARGEAnglais (GB), anglais (AU), allemand, français, italien, espagnolVous pouvez sélectionner la langue du skill dans les paramètres de votre appareil Echo.4. DÉPANNAGESi Alexa ne reconnaît pas le nom de votre téléviseur, dites : « Alexa, lance la détection de mes appareils.»  ou lancez la détection depuis l’appli Alexa sur un appareil mobile."
B07BPR74VX,Pet Humide,Stoked Skills LLC,5,"3,1 sur 5",2018,Lifestyle,Développement personnel,":
        pet humide",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre Pet Humide »","« Alexa, lance Pet Juteux »","« Alexa, ouvre Super Roteur »",Nous avons créé un joli long pet juteux pour votre plaisir!
B072L532XW,Sons de Sommeil: Bruits de Forêt Tropicale,"Voice Apps, LLC.",1,1 sur 5,2018,"Musique, radio et audio",Services de diffusion en continu,":
        bruits de forêt tropicale",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre Bruits de Forêt Tropicale »","« Alexa, commence Bruits de Forêt Tropicale »","« Alexa, ouvre Sons d'Oiseaux Forestiers »","Bruits de Forêt Tropicale vous aide à dormir paisiblement ou à éliminer les bruits indésirables au travail ou à la maison.  Vous pourrez mieux dormir, rester concentré, étudier sans être interrompu, vous détendre rapidement, méditer plus efficacement et faire dormir votre bébé plus rapidement!Pour activer la skill :  Recherchez ""Bruits de Forêt Tropicale"" dans l'application mobile Alexa ou sur Amazon.com et recherchez ""Sons de sommeil : Bruits de Forêt Tropicale"" par Voice Apps, LLC.  Cliquez sur le bouton d'activation sur la page de la skill.Pour commencer : Dites ""Alexa, commence Bruits de Forêt Tropicale"".Par défaut, le son se mettra en boucle automatiquement et jouera jusqu'à ce que vous dites ""Alexa, Stop"".   Pour limiter la durée d'écoute du son, dites simplement ""Alexa, régle une minuterie de sommeil de 2 heures"" ou n'importe quelle autre limite de temps que vous souhaitez.Recherchez nos autres sons de haute qualité dans le catalogue des skills.  Rechercher:Sons d'orageSons océaniquesBruits de pluieCarillons de ventSons de feu de cheminéeBeau RêveBruit brunPluie en villeSons des battements de cœurBruits de fortes pluiesNuit dans la jungleLe lac de la MontagneSons relaxantsSons de rivièreFaites dormir les petits bébésPetit lacMassage suisseBruit BlancBruits de forêt tropicaleSons sous-marinsSons de ventSons d'oiseaux forestiersBoîte à musiqueSons de ventilateur Sons d'avionSons de trainPluie sur un toit d'étainSons de ventilateurs oscillantsSons de la nuit dans la forêtSons de l'horloge de grand-pèreSons de ronronnement de chatSons de chute d'eauSons d'un train éloignéSons de tonnerre lointainsSons de villeSons de balade en voitureNous aimerions avoir de vos nouvelles !  En cas de questions, de commentaires ou de réactions, veuillez nous envoyer un email à support@sleepsounds.io.Cette skill a été réalisée avec amour par VoiceApps.com.  Visitez VoiceApps.com pour développer vos propres skills en quelques minutes sans avoir besoin de code !"
